timestamp,upstream_pressure_bar,vacuum_chamber_pressure_mbar,elflow_mln_min,keller_p1_bar,keller_tob1_degC
2026-05-29T16:50:34.290,0.8561309939672603,2.5941105605454715e-06,0.008175,0.9143909811973572,23.814697265625
2026-05-29T16:50:54.297,0.8560254059586004,2.5941105605454715e-06,0.00886,0.9142496585845947,23.81884765625
2026-05-29T16:51:14.301,0.8559396277220571,2.5941105605454715e-06,0.008244999999999999,0.9140477776527405,23.832275390625
2026-05-29T16:51:34.304,0.8563715961509277,2.6332750539562717e-06,0.008265,0.9138761758804321,23.841796875
2026-05-29T16:51:54.308,0.85611185734274,2.61361944940133e-06,0.008525,0.9136978387832642,23.855224609375
2026-05-29T16:52:14.312,0.8558330780739742,2.6332750539562717e-06,0.008845,0.9136238098144531,23.8642578125
2026-05-29T16:52:34.320,0.8558907764393621,2.6332750539562717e-06,0.008740000000000001,0.9134252667427063,23.873046875
2026-05-29T16:52:54.324,0.8562649503389025,2.61361944940133e-06,0.008150000000000001,0.913253664970398,23.88232421875
2026-05-29T16:53:14.327,0.8557561469201236,2.6332750539562717e-06,0.00858,0.9131359457969666,23.891357421875
2026-05-29T16:53:34.331,0.8562075404653416,2.61361944940133e-06,0.008575000000000001,0.9129811525344849,23.900146484375
2026-05-29T16:53:54.334,0.8555253534585721,2.61361944940133e-06,0.00907,0.9127893447875977,23.91357421875
2026-05-29T16:54:14.341,0.8549827964960415,2.5941105605454715e-06,0.008375,0.9126278162002563,23.918212890625
2026-05-29T16:54:34.344,0.8552560944200954,2.5941105605454715e-06,0.008315,0.912456214427948,23.931884765625
2026-05-29T16:54:54.348,0.8548906714393054,2.5941105605454715e-06,0.00826,0.9123149514198303,23.94091796875
